Year,Semester,Section,A,B,C,D,F,AtoF,GPA,I,S,U,Q,X,Total,Instructor
2019,Fall,MEEN-601-700,7,5,0,0,0,12,3.583,0,0,0,0,0,12,MALAK R
2019,Fall,MEEN-602-600,26,21,0,0,0,47,3.553,0,0,0,0,0,47,ALLAIRE D
2019,Fall,MEEN-602-601,27,14,7,0,0,48,3.416,0,0,0,0,0,48,GOMEZ CONSTANTE J
2019,Fall,MEEN-602-700,4,4,0,0,0,8,3.5,0,0,0,0,0,8,ALLAIRE D
2019,Fall,MEEN-603-600,2,8,3,0,0,13,2.923,1,0,0,2,0,16,RAJAGOPAL K
2019,Fall,MEEN-612-600,21,14,1,0,0,36,3.555,0,0,0,0,0,36,SWAROOP D
2019,Fall,MEEN-613-600,21,11,0,0,0,32,3.656,0,0,0,0,0,32,DELGADO-MARQUEZ A
2019,Fall,MEEN-615-600,26,8,0,0,0,34,3.764,0,0,0,0,0,34,ANTAO D
2019,Fall,MEEN-621-600,21,5,1,0,0,27,3.74,0,0,0,3,0,30,JARRAHBASHI D
2019,Fall,MEEN-621-700,3,1,1,0,0,5,3.4,0,0,0,0,0,5,JARRAHBASHI D
2019,Fall,MEEN-628-600,4,4,0,0,0,8,3.5,0,0,0,0,0,8,WRIGHT L
2019,Fall,MEEN-632-600,12,1,0,0,0,13,3.923,0,0,0,0,0,13,LEWIS H
2019,Fall,MEEN-632-601,14,0,0,0,0,14,4,0,0,0,0,0,14,LEWIS H
2019,Fall,MEEN-634-600,9,6,0,0,0,15,3.6,0,0,0,3,0,18,KIM W
2019,Fall,MEEN-645-600,20,0,0,0,0,20,4,0,0,0,0,0,20,FREED A
2019,Fall,MEEN-651-600,39,6,2,0,1,48,3.708,0,0,0,0,0,48,HUR P
2019,Fall,MEEN-662-600,16,3,1,0,0,20,3.75,0,0,0,0,0,20,RASMUSSEN B
2019,Fall,MEEN-664-600,17,9,0,0,0,26,3.653,0,0,0,0,2,28,CLARIDGE D
2019,Fall,MEEN-667-600,11,6,0,0,0,17,3.647,0,0,0,0,0,17,KIM W
2019,Fall,MEEN-669-600,24,2,0,0,0,26,3.923,0,0,0,0,0,26,PATE M
2019,Fall,MEEN-672-600,29,5,0,0,0,34,3.852,0,0,0,1,0,35,LACY T
2019,Fall,MEEN-672-700,4,1,0,0,0,5,3.8,0,0,0,0,0,5,LACY T
2019,Fall,MEEN-680-600,23,8,1,0,0,32,3.687,1,0,0,0,0,33,KULATILAKA W
2019,Fall,MEEN-689-600,14,1,0,1,0,16,3.75,0,0,0,0,0,16,LEE C
2019,Fall,MEEN-689-601,6,2,1,0,0,9,3.555,0,0,0,0,0,9,HIPWELL M
2019,Fall,MEEN-689-602,6,0,0,0,0,6,4,0,0,0,0,0,6,LAYTON A
2019,Fall,MEEN-689-603,15,2,0,0,2,19,3.473,8,0,0,0,0,27,BORAZJANI I
2019,Fall,MEEN-689-604,15,3,0,0,0,18,3.833,0,0,0,0,0,18,SARIPALLI S
2019,Fall,MEEN-689-605,12,2,0,0,0,14,3.857,2,0,0,1,0,17,SWAROOP D
2019,Fall,NUEN-101-500,36,3,3,1,1,44,3.636,0,0,0,0,0,44,PEDDICORD K
2019,Fall,NUEN-101-501,15,3,2,0,0,20,3.65,0,0,0,0,0,20,PEDDICORD K
2019,Fall,NUEN-201-500,8,34,7,1,1,51,2.921,0,0,0,2,0,53,PEDDICORD K
2019,Fall,NUEN-265-500,6,9,6,1,0,22,2.909,0,0,0,1,0,23,AHMED K
2019,Fall,NUEN-301-500,5,4,10,3,4,26,2.115,0,0,0,1,0,27,RAGUSA J
2019,Fall,NUEN-301-501,3,6,12,3,3,27,2.111,0,0,0,0,0,27,TANO RETAMALES M
2019,Fall,NUEN-301-502,2,8,6,2,2,20,2.3,1,0,0,1,0,22,PRASAD S
2019,Fall,NUEN-309-500,17,10,7,3,3,40,2.875,0,0,0,3,0,43,DEWJI S
2019,Fall,NUEN-309-501,10,9,6,2,0,27,3,0,0,0,0,0,27,DEWJI S
2019,Fall,NUEN-405-901,13,0,0,0,0,13,4,0,0,0,0,0,13,FORD J
2019,Fall,NUEN-405-902,12,0,0,0,0,12,4,0,0,0,1,0,13,FORD J
2019,Fall,NUEN-405-903,7,1,2,0,0,10,3.5,0,0,0,0,0,10,FORD J
2019,Fall,NUEN-405-904,9,2,0,0,0,11,3.818,0,0,0,0,0,11,FORD J
2019,Fall,NUEN-405-905,11,1,0,0,0,12,3.916,0,0,0,0,0,12,FORD J
2019,Fall,NUEN-405-906,9,3,0,0,0,12,3.75,0,0,0,0,0,12,FORD J
2019,Fall,NUEN-406-500,5,31,10,1,1,48,2.791,0,0,0,0,0,48,KIRKLAND K
2019,Fall,NUEN-406-501,4,12,9,4,0,29,2.551,0,0,0,0,0,29,WAER R
2019,Fall,NUEN-418-500,24,13,11,0,0,48,3.27,0,0,0,0,0,48,KURWITZ R
2019,Fall,NUEN-430-501,6,8,11,3,0,28,2.607,0,0,0,2,0,30,MOREL J
2019,Fall,NUEN-465-500,11,5,2,0,0,18,3.5,0,0,0,0,0,18,MCDEAVITT S
2019,Fall,NUEN-475-500,12,6,2,0,1,21,3.333,0,0,0,0,0,21,TSVETKOVA G
2019,Fall,NUEN-485-529,14,3,0,0,0,17,3.844,0,0,0,1,0,18,TSVETKOV P
2019,Fall,NUEN-489-500,5,5,5,0,0,15,3,0,0,0,4,0,19,CHIRAYATH S
2019,Fall,NUEN-604-601,17,10,2,0,0,29,3.517,1,0,0,0,0,30,TSVETKOV P
2019,Fall,NUEN-605-600,7,3,2,0,0,12,3.416,0,0,0,0,0,12,MARIANNO C
2019,Fall,NUEN-605-601,10,5,1,1,1,18,3.222,0,0,0,0,0,18,MARIANNO C
2019,Fall,NUEN-623-600,12,2,0,0,0,14,3.857,0,0,0,0,0,14,HASSAN Y
2019,Fall,NUEN-630-600,12,3,0,0,0,15,3.8,0,0,0,0,0,15,CHIRAYATH S
2019,Fall,NUEN-650-600,13,1,0,0,0,14,3.928,0,0,0,0,0,14,CHIRAYATH S
2019,Fall,NUEN-663-600,20,0,0,0,0,20,4,0,0,0,0,0,20,SHAO L
2019,Fall,NUEN-673-600,10,0,0,0,0,10,4,0,0,0,0,0,10,FORD J
2019,Fall,NUEN-685-609,10,0,0,0,0,10,4,0,1,0,0,0,11,HASSAN Y
2019,Fall,NUEN-689-600,10,1,0,0,0,11,3.909,0,0,0,1,0,12,KIMBER M
2019,Fall,NUEN-689-601,6,2,1,1,0,10,3.3,0,0,0,0,0,10,RAGUSA J
2019,Fall,OCEN-201-500,7,9,5,0,1,22,2.954,0,0,0,0,0,22,RANDALL R
2019,Fall,OCEN-201-501,6,13,2,0,0,21,3.19,0,0,0,0,0,21,RANDALL R
2019,Fall,OCEN-201-550,5,5,0,0,0,10,3.5,0,0,0,0,0,10,KOOLA P
2019,Fall,OCEN-213-550,1,3,2,0,0,6,2.833,0,0,0,0,0,6,PARIHAR A
2019,Fall,OCEN-221-500,18,14,4,1,1,38,3.236,1,0,0,0,0,39,ALLEN D
2019,Fall,OCEN-221-550,1,1,6,0,2,10,1.9,0,0,0,0,0,10,WOOD A
2019,Fall,OCEN-261-500,11,10,5,2,0,28,3.071,0,0,0,2,0,30,CORDES L
2019,Fall,OCEN-261-550,5,3,5,3,0,16,2.625,0,0,0,2,0,18,HORRILLO J
2019,Fall,OCEN-311-500,7,8,8,3,0,26,2.73,0,0,0,0,0,26,DURAN VINENT O
2019,Fall,OCEN-311-550,2,2,5,4,3,16,1.75,0,0,0,0,0,16,PERLIN M
2019,Fall,OCEN-336-501,5,8,0,0,0,13,3.384,0,0,0,0,0,13,DURAN VINENT O
2019,Fall,OCEN-336-502,6,9,1,0,1,17,3.117,0,0,0,0,0,17,DURAN VINENT O
2019,Fall,OCEN-336-550,3,3,1,1,0,8,3,0,0,0,0,0,8,CHEN X
2019,Fall,OCEN-336-551,3,4,1,0,0,8,3.25,0,0,0,0,0,8,CHEN X
2019,Fall,OCEN-345-500,3,5,5,5,1,19,2.21,1,0,0,2,0,22,PAREDES TOBAR L
2019,Fall,OCEN-345-551,1,5,3,3,1,13,2.153,0,0,0,1,0,14,PAREDES TOBAR L
2019,Fall,OCEN-400-500,2,17,19,3,1,42,2.38,0,0,0,0,0,42,FIGLUS J
2019,Fall,OCEN-400-550,0,4,3,0,0,7,2.571,0,0,0,0,0,7,FIGLUS J
2019,Fall,OCEN-402-500,7,28,2,0,1,38,3.052,0,1,0,2,0,41,FALZARANO J
2019,Fall,OCEN-402-550,0,5,4,0,0,9,2.555,0,0,0,0,0,9,FALZARANO J
2019,Fall,OCEN-403-500,21,19,2,1,0,43,3.395,0,0,0,0,0,43,KIM M
2019,Fall,OCEN-403-550,4,5,1,0,0,10,3.3,0,0,0,0,0,10,KIM M
2019,Fall,OCEN-405-502,7,14,0,1,0,22,3.227,0,0,0,0,0,22,CORDES L
2019,Fall,OCEN-406-500,39,0,0,0,1,40,3.9,0,0,0,0,0,40,RANDALL R
2019,Fall,OCEN-406-550,0,3,4,0,0,7,2.428,0,0,0,0,0,7,CHUNG J
2019,Fall,OCEN-408-500,7,6,7,0,1,21,2.857,0,0,0,1,0,22,CHUNG J
2019,Fall,OCEN-408-550,3,2,1,0,0,6,3.333,0,0,0,0,0,6,CHUNG J
2019,Fall,OCEN-630-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,FALZARANO J
2019,Fall,OCEN-671-600,9,13,0,0,0,22,3.409,0,0,0,0,0,22,KANG H
2019,Fall,OCEN-678-600,9,8,0,0,0,17,3.529,0,0,0,0,0,17,ALLEN D
2019,Fall,OCEN-689-603,9,2,1,0,0,12,3.666,0,0,0,0,0,12,WITHERDEN F
2019,Fall,PETE-201-599,26,12,12,1,1,52,3.173,0,0,0,3,0,55,SLIVA C
2019,Fall,PETE-225-501,8,7,2,0,0,17,3.352,0,0,0,0,0,17,CUNHA J
2019,Fall,PETE-225-503,10,5,3,1,0,19,3.263,0,0,0,0,0,19,CUNHA J
2019,Fall,PETE-301-501,14,13,7,2,1,37,3,0,0,0,1,0,38,MAGGARD J
2019,Fall,PETE-301-502,8,5,9,2,2,26,2.576,1,0,0,0,0,27,MAGGARD J
2019,Fall,PETE-310-501,7,6,11,10,1,35,2.228,0,0,0,2,0,37,BARRUFET M
2019,Fall,PETE-310-502,4,15,5,2,1,27,2.703,1,0,0,1,0,29,BARRUFET M
2019,Fall,PETE-311-501,7,8,5,1,0,21,3,0,0,0,0,0,21,AKKUTLU I
2019,Fall,PETE-311-502,0,3,8,1,1,13,2,0,0,0,0,0,13,AKKUTLU I
2019,Fall,PETE-311-503,8,5,6,0,0,19,3.105,0,0,0,1,0,20,AKKUTLU I
2019,Fall,PETE-314-501,3,15,25,14,2,59,2.05,0,0,0,7,0,66,HASCAKIR B
2019,Fall,PETE-321-501,11,13,1,0,0,25,3.4,0,0,0,0,0,25,MISRA S
2019,Fall,PETE-321-502,11,6,0,1,0,18,3.5,0,0,0,0,0,18,MISRA S
2019,Fall,PETE-323-500,12,22,9,0,0,43,3.069,0,0,0,1,0,44,NASRABADI H
2019,Fall,PETE-324-501,13,27,4,0,1,45,3.133,0,0,0,1,0,46,LAPREA BIGOTT M
2019,Fall,PETE-325-501,6,9,3,1,1,20,2.9,0,0,0,0,0,20,NASCENTES ALVES I
2019,Fall,PETE-325-502,5,9,5,0,0,19,3,1,0,0,0,0,20,NASCENTES ALVES I
2019,Fall,PETE-325-503,6,5,4,0,0,15,3.133,0,0,0,0,0,15,NASCENTES ALVES I
2019,Fall,PETE-335-501,42,5,6,1,0,54,3.629,1,0,0,0,0,55,ALEXANDER G
2019,Fall,PETE-335-502,40,13,4,0,1,58,3.568,0,0,0,0,0,58,ALEXANDER G
2019,Fall,PETE-353-501,5,9,9,5,2,30,2.333,1,0,0,10,0,41,SLIVA C
2019,Fall,PETE-353-502,3,7,10,1,0,21,2.571,0,0,0,4,0,25,SLIVA C
2019,Fall,PETE-355-501,27,24,18,1,0,70,3.1,0,0,0,2,0,72,LIMA H
2019,Fall,PETE-401-501,12,12,7,1,0,32,3.093,0,0,0,0,0,32,BASTIAN P
2019,Fall,PETE-401-502,19,14,9,1,0,43,3.186,0,0,0,1,0,44,GILDIN E
2019,Fall,PETE-402-501,21,13,2,0,0,36,3.527,0,0,0,0,0,36,JOCHEN V
2019,Fall,PETE-402-502,10,16,2,0,0,28,3.285,0,0,0,0,0,28,SCHECHTER D
2019,Fall,PETE-404-501,18,15,3,0,0,36,3.416,0,0,0,0,0,36,KILLOUGH J
2019,Fall,PETE-404-502,31,11,0,0,0,42,3.738,0,0,0,0,0,42,KILLOUGH J
2019,Fall,PETE-408-501,8,4,0,0,0,12,3.666,0,0,0,0,0,12,LEE W
2019,Fall,PETE-410-501,28,25,15,0,1,69,3.144,0,0,0,0,0,69,ZHU D
2019,Fall,PETE-416-500,8,0,1,0,0,9,3.777,0,0,0,0,0,9,JOCHEN J
2019,Fall,PETE-435-931,21,34,9,5,0,69,3.028,0,0,0,0,0,69,LEE W
2019,Fall,PETE-435-932,12,33,11,7,1,64,2.75,0,0,0,0,0,64,LEE W
2019,Fall,PETE-453-500,14,0,0,0,0,14,4,0,0,0,0,0,14,SLIVA C
2019,Fall,PETE-602-600,14,3,0,0,0,17,3.823,0,0,0,0,0,17,NASR-EL-DIN H
2019,Fall,PETE-602-700,10,1,0,0,0,11,3.909,0,0,0,0,0,11,NASR-EL-DIN H
2019,Fall,PETE-605-600,8,2,0,0,0,10,3.8,0,0,0,0,0,10,MCCAIN W
2019,Fall,PETE-611-600,8,0,0,0,0,8,4,0,0,0,0,0,8,MAGGARD J
2019,Fall,PETE-612-600,16,0,0,0,0,16,4,0,0,0,0,0,16,BLASINGAME T
2019,Fall,PETE-612-700,11,1,0,0,0,12,3.916,0,0,0,0,0,12,BLASINGAME T
2019,Fall,PETE-620-600,6,5,0,0,0,11,3.545,0,0,0,0,0,11,BLASINGAME T
2019,Fall,PETE-620-700,4,2,0,0,0,6,3.666,0,0,0,0,0,6,BLASINGAME T
2019,Fall,PETE-625-600,13,0,0,0,0,13,4,0,0,0,0,0,13,SCHUBERT J
2019,Fall,PETE-633-600,8,0,0,0,0,8,4,0,0,0,0,0,8,DATTAGUPTA A
2019,Fall,PETE-645-600,7,1,0,0,0,8,3.875,0,0,0,0,0,8,KING M
2019,Fall,PETE-649-600,10,0,0,0,0,10,4,0,0,0,0,0,10,MORITA N
2019,Fall,PETE-651-600,13,0,0,0,0,13,4,0,0,0,0,0,13,LEE W
2019,Fall,PETE-659-600,11,1,0,0,0,12,3.916,0,0,0,0,0,12,WU K
2019,Fall,PETE-659-700,4,1,0,0,0,5,3.8,0,0,0,1,0,6,WU K
2019,Fall,PETE-661-600,7,4,2,0,0,13,3.384,0,0,0,0,0,13,NOYNAERT S
2019,Fall,PETE-662-600,11,9,1,0,0,21,3.476,0,0,0,0,0,21,HILL A
2019,Fall,PETE-664-600,6,0,0,0,0,6,4,0,0,0,0,0,6,VONEIFF G
2019,Fall,PETE-665-600,10,7,0,0,0,17,3.588,0,0,0,0,0,17,LIANG J
2019,Fall,PETE-667-600,6,0,0,0,0,6,4,0,0,0,0,0,6,WEIJERMARS R
2019,Fall,PETE-667-700,6,0,0,0,0,6,4,0,0,0,0,0,6,WEIJERMARS R
2019,Spring,AERO-201-500,3,17,9,2,1,32,2.593,0,0,0,1,0,33,SHRYOCK K
2019,Spring,AERO-210-200,7,9,5,1,1,23,2.869,0,0,0,1,0,24,BOYD J
2019,Spring,AERO-210-500,4,3,6,3,1,17,2.352,0,0,0,2,0,19,BOYD J
2019,Spring,AERO-210-501,4,11,12,5,3,35,2.228,0,0,0,3,0,38,BOYD J
2019,Spring,AERO-210-502,3,6,10,15,5,39,1.666,0,0,0,4,0,43,LE GRAVEREND J
2019,Spring,AERO-210-503,1,7,7,16,10,41,1.341,0,0,0,2,0,43,LE GRAVEREND J
2019,Spring,AERO-211-500,12,13,8,3,1,37,2.864,0,0,0,1,0,38,MAJJI M
2019,Spring,AERO-212-500,2,8,6,1,1,18,2.5,0,0,0,1,0,19,HARA K
2019,Spring,AERO-214-500,4,9,8,6,8,35,1.857,0,0,0,2,0,37,LE GRAVEREND J
2019,Spring,AERO-214-501,3,5,9,9,5,31,1.741,0,0,0,2,0,33,LE GRAVEREND J
2019,Spring,AERO-214-502,9,17,15,2,1,44,2.704,0,0,0,0,0,44,NARAGHI M
2019,Spring,AERO-214-503,9,14,12,6,3,44,2.454,0,0,0,0,0,44,NARAGHI M
2019,Spring,AERO-301-500,10,15,10,2,1,38,2.815,0,0,0,2,0,40,GERAKIS A
2019,Spring,AERO-303-500,6,10,13,2,0,31,2.645,0,0,0,3,0,34,ANDRIENKO D
2019,Spring,AERO-303-501,10,24,25,2,3,64,2.562,0,0,0,2,0,66,WHITE E
2019,Spring,AERO-304-500,19,16,4,5,3,47,2.914,0,0,0,2,0,49,KINRA V
2019,Spring,AERO-306-500,52,6,0,0,0,58,3.896,0,0,0,2,0,60,STROUBOULIS T
2019,Spring,AERO-306-501,9,14,7,3,0,33,2.878,0,0,0,4,0,37,HARTL D
2019,Spring,AERO-310-500,21,30,3,1,1,56,3.232,0,0,0,0,0,56,MOBLE B
2019,Spring,AERO-321-500,8,17,8,0,0,33,3,0,0,0,0,0,33,VADALI S
2019,Spring,AERO-321-501,11,31,14,1,0,57,2.912,0,0,0,0,0,57,VADALI S
2019,Spring,AERO-351-500,25,24,9,1,0,59,3.237,0,0,0,0,0,59,CIZMAS P
2019,Spring,AERO-351-501,16,13,6,0,1,36,3.194,0,0,0,1,0,37,MATULA N
2019,Spring,AERO-401-500,13,0,0,0,0,13,4,0,0,0,0,0,13,POLLOCK T
2019,Spring,AERO-401-501,23,0,0,0,0,23,4,0,0,0,0,0,23,LUTZ W
2019,Spring,AERO-401-503,23,0,0,0,0,23,4,0,0,0,0,0,23,CHAMITOFF G
2019,Spring,AERO-402-500,24,1,0,0,0,25,3.96,0,0,0,0,0,25,SELVA VALERO D
2019,Spring,AERO-402-501,37,7,0,0,0,44,3.84,0,0,0,0,0,44,ELMENDORF H
2019,Spring,AERO-402-502,35,0,0,0,0,35,4,0,0,0,0,0,35,POLLOCK T
2019,Spring,AERO-405-500,16,21,1,0,0,38,3.394,0,0,0,1,0,39,HARTL D
2019,Spring,AERO-413-500,22,36,23,8,1,90,2.777,0,0,0,0,0,90,WONG Z
2019,Spring,AERO-417-500,19,17,5,0,0,41,3.341,0,0,0,1,0,42,KARPETIS A
2019,Spring,AERO-420-500,13,13,3,0,0,29,3.344,0,0,0,0,0,29,STRGANAC T
2019,Spring,AERO-422-500,58,29,5,0,2,94,3.5,0,0,0,2,0,96,CHAMITOFF G
2019,Spring,AERO-423-500,23,26,5,1,2,57,3.175,0,0,0,0,0,57,MORTARI D
2019,Spring,AERO-425-500,15,8,1,0,0,24,3.583,0,0,0,0,0,24,VALASEK J
2019,Spring,AERO-430-500,17,7,1,0,0,25,3.64,0,0,0,2,0,27,STROUBOULIS T
2019,Spring,AERO-452-500,23,24,16,1,2,66,2.984,0,0,0,1,0,67,REED H
2019,Spring,AERO-485-200,22,6,1,0,1,30,3.6,0,0,0,0,0,30,MORTARI D
2019,Spring,AERO-485-500,8,2,0,0,0,10,3.8,0,0,0,0,0,10,MORTARI D
2019,Spring,AERO-485-501,33,9,1,0,0,43,3.744,0,0,0,0,0,43,MORTARI D
2019,Spring,AERO-485-502,27,4,0,0,0,31,3.87,0,0,0,0,0,31,CRUZADO GARCIA A
2019,Spring,AERO-485-503,21,3,0,0,0,24,3.875,0,0,0,0,0,24,CRUZADO GARCIA A
2019,Spring,AERO-485-505,18,0,1,0,0,19,3.894,0,0,0,0,0,19,TICHENOR N
2019,Spring,AERO-485-506,14,3,2,0,1,20,3.45,0,0,0,0,0,20,TICHENOR N
2019,Spring,AERO-485-507,5,3,2,0,0,10,3.3,0,0,0,0,0,10,TICHENOR N
2019,Spring,AERO-489-500,2,5,2,4,0,13,2.384,0,0,0,3,0,16,GOYAL R
2019,Spring,AERO-489-501,9,7,0,0,0,16,3.562,0,0,0,0,0,16,DIAZ ARTILES A
2019,Spring,AERO-489-502,5,2,2,0,0,9,3.333,0,0,0,0,0,9,TROPINA A
2019,Spring,AERO-602-600,10,19,11,2,0,42,2.88,0,0,0,2,0,44,DONZIS D
2019,Spring,AERO-605-600,7,2,1,0,0,10,3.6,0,0,0,0,0,10,NARAGHI M
2019,Spring,AERO-623-600,10,7,5,0,0,22,3.227,0,0,0,1,0,23,VADALI S
2019,Spring,AERO-629-600,16,1,0,0,0,17,3.941,0,0,0,0,1,18,MILES R
2019,Spring,AERO-642-600,5,0,0,0,0,5,4,2,0,0,0,0,7,KARPETIS A
2019,Spring,AERO-670-600,13,4,1,0,0,18,3.666,2,0,0,1,0,21,GIRIMAJI S
2019,Spring,AERO-689-601,8,4,0,0,0,12,3.666,0,0,0,0,0,12,TROPINA A
2019,Spring,AERO-689-602,6,0,0,0,0,6,4,0,0,0,0,0,6,MOBLE B
2019,Spring,AERO-689-603,2,8,2,0,0,12,3,2,0,0,0,0,14,GOYAL R
2019,Spring,AERO-689-604,17,0,0,0,0,17,4,0,0,0,0,0,17,DIAZ ARTILES A
2019,Spring,MEMA-646-600,17,4,0,0,0,21,3.809,1,0,0,0,0,22,STROUBOULIS T
2019,Spring,BMEN-211-201,3,2,0,0,0,5,3.6,0,0,0,0,0,5,HUANG S
2019,Spring,BMEN-211-500,11,20,12,4,1,48,2.75,0,0,0,9,0,57,HUANG S
2019,Spring,BMEN-211-501,33,16,3,2,0,54,3.481,0,0,0,4,0,58,HUANG S
2019,Spring,BMEN-211-550,3,3,1,0,0,7,3.285,0,0,0,2,0,9,WISNIOWIECKI A
2019,Spring,BMEN-253-500,54,19,1,0,0,74,3.716,0,0,0,1,0,75,MACHEK J
2019,Spring,BMEN-253-501,60,19,0,1,0,80,3.725,0,0,0,0,0,80,PEAK C
2019,Spring,BMEN-253-550,7,2,0,0,0,9,3.777,0,0,0,0,0,9,WISNIOWIECKI A
2019,Spring,BMEN-322-500,23,8,0,0,0,31,3.741,0,0,0,0,0,31,PEAK C
2019,Spring,BMEN-341-500,13,31,8,4,0,56,2.946,0,0,0,1,0,57,JAIN A
2019,Spring,BMEN-344-200,5,0,0,0,0,5,4,0,0,0,0,0,5,ALGE D
2019,Spring,BMEN-344-500,31,26,6,2,0,65,3.323,0,0,0,1,0,66,ALGE D
2019,Spring,BMEN-344-501,24,31,10,2,0,67,3.149,2,0,0,1,0,70,ALGE D
2019,Spring,BMEN-345-501,17,2,0,0,0,19,3.894,0,0,0,0,0,19,KELLER B
2019,Spring,BMEN-345-502,17,0,0,0,0,17,4,0,0,0,0,0,17,KELLER B
2019,Spring,BMEN-345-503,17,1,0,0,0,18,3.944,0,0,0,0,0,18,KELLER B
2019,Spring,BMEN-345-504,14,1,2,0,0,17,3.705,0,0,0,0,0,17,KELLER B
2019,Spring,BMEN-345-505,14,4,0,0,0,18,3.777,0,0,0,0,0,18,KELLER B
2019,Spring,BMEN-345-506,12,6,0,0,0,18,3.666,0,0,0,0,0,18,KELLER B
2019,Spring,BMEN-345-507,8,9,1,0,0,18,3.388,0,0,0,0,0,18,KELLER B
2019,Spring,BMEN-345-508,10,7,0,0,0,17,3.588,0,0,0,0,0,17,KELLER B
2019,Spring,BMEN-353-500,70,0,0,0,0,70,4,0,0,0,0,0,70,BISWAS S
2019,Spring,BMEN-353-501,58,0,1,0,0,59,3.966,0,0,0,1,0,60,BISWAS S
2019,Spring,BMEN-361-501,22,30,12,3,0,67,3.059,0,0,0,2,0,69,TIAN L
2019,Spring,BMEN-400-550,10,0,0,0,0,10,4,0,0,0,0,0,10,WASSER J
2019,Spring,BMEN-401-500,17,17,0,0,0,34,3.5,0,0,0,0,0,34,YAKOVLEV V
2019,Spring,BMEN-420-500,66,4,0,0,0,70,3.942,0,0,0,0,0,70,HUANG S
2019,Spring,BMEN-420-501,63,5,0,0,0,68,3.926,0,0,0,0,0,68,LENOX M
2019,Spring,BMEN-431-500,6,8,5,2,0,21,2.857,0,0,0,0,0,21,HWANG W
2019,Spring,BMEN-433-500,10,6,1,0,0,17,3.529,0,0,0,0,0,17,REESE R
2019,Spring,BMEN-450-900,63,2,0,0,0,65,3.969,0,0,0,0,0,65,MAITLAND D
2019,Spring,BMEN-450-901,44,1,0,0,0,45,3.977,0,0,0,0,0,45,MAITLAND D
2019,Spring,BMEN-450-902,38,0,0,0,1,39,3.897,0,0,0,0,0,39,MAITLAND D
2019,Spring,BMEN-452-500,11,6,1,0,0,18,3.555,0,0,0,0,0,18,BISHOP C
2019,Spring,BMEN-454-500,63,1,1,0,0,65,3.953,0,0,0,0,0,65,BREWER M
2019,Spring,BMEN-454-501,59,1,2,0,0,62,3.919,0,0,0,0,0,62,BREWER M
2019,Spring,BMEN-458-500,14,15,4,0,0,33,3.303,0,0,0,0,0,33,MORENO M
2019,Spring,BMEN-469-500,10,16,0,0,0,26,3.384,0,0,0,0,0,26,GUISEPPIELIE A
2019,Spring,BMEN-480-500,32,2,0,0,0,34,3.941,0,0,0,0,0,34,PEAK C
2019,Spring,BMEN-483-500,3,14,12,1,0,30,2.633,0,0,0,0,0,30,MABBOTT S
2019,Spring,BMEN-485-500,5,0,0,0,0,5,4,0,0,0,0,0,5,MACHEK J
2019,Spring,BMEN-486-500,25,14,0,0,0,39,3.641,0,0,0,0,0,39,GAHARWAR A
2019,Spring,BMEN-491-502,5,0,0,0,0,5,4,0,1,0,0,0,6,GUISEPPIELIE A
2019,Spring,BMEN-491-537,7,0,0,0,0,7,4,0,7,0,1,0,15,MORENO M
2019,Spring,BMEN-491-545,5,0,0,0,0,5,4,0,0,0,0,0,5,GAHARWAR A
2019,Spring,BMEN-635-600,7,1,0,0,0,8,3.875,0,0,0,0,0,8,ALGE D
2019,Spring,BMEN-636-601,22,0,0,0,0,22,4,0,0,0,0,0,22,JESSEN S
2019,Spring,BMEN-650-600,6,0,0,0,0,6,4,0,0,0,0,0,6,YAKOVLEV V
2019,Spring,BMEN-650-601,4,2,0,0,0,6,3.666,0,0,0,0,0,6,YAKOVLEV V
2019,Spring,BMEN-658-600,11,2,0,0,0,13,3.846,0,0,0,0,0,13,MORENO M
2019,Spring,BMEN-669-600,17,4,0,0,0,21,3.809,0,0,0,0,0,21,GUISEPPIELIE A
2019,Spring,BMEN-674-600,17,1,0,0,0,18,3.944,0,0,0,0,0,18,KAUNAS R
2019,Spring,BMEN-676-600,22,0,0,0,0,22,4,0,0,0,0,0,22,HARIDAS B
2019,Spring,BMEN-680-600,8,2,0,0,0,10,3.8,0,0,0,0,0,10,PEAK C
2019,Spring,BMEN-683-600,3,3,1,0,0,7,3.285,0,0,0,0,0,7,MABBOTT S
2019,Spring,BMEN-685-622,5,0,0,0,0,5,4,0,0,0,0,0,5,HARIDAS B
2019,Spring,BMEN-685-623,18,0,0,0,0,18,4,0,0,0,0,0,18,KAUNAS R
2019,Spring,BMEN-686-600,3,2,0,0,0,5,3.6,0,0,0,0,0,5,GAHARWAR A
2019,Spring,BMEN-689-601,6,0,0,0,0,6,4,0,0,0,0,0,6,YAKOVLEV V
2019,Spring,BIOT-689-600,21,3,0,0,0,24,3.875,0,0,0,0,0,24,NIKOLOV Z
2019,Spring,CHEN-204-500,6,14,10,9,3,42,2.261,0,0,0,5,0,47,JAYARAMAN A
2019,Spring,CHEN-205-202,5,12,3,0,0,20,3.1,0,0,0,0,0,20,LUTKENHAUS J
2019,Spring,CHEN-205-203,8,5,3,0,0,16,3.312,0,0,0,1,0,17,TAMAMIS P
2019,Spring,CHEN-205-502,7,15,12,1,0,35,2.8,0,0,0,6,0,41,LUTKENHAUS J
